club_id,club_name,crest_url,delegacion,comarca,cif,registered_address,registered_locality,registered_province,registered_postal_code,correspondence_address,correspondence_locality,correspondence_province,correspondence_postal_code,correspondence_titular,correspondence_tratamiento,correspondence_email,portal_web,twitter,facebook,linkedin,instagram,telefonos,fax,fecha_fundacion,presidente,source_url,scraped_at
3716,A.D.C. BRUNETE,/pnfg/pimg/Clubes/00100_0011877017_ESCUDO_BRUNETEJPG1.jpg,DELEGACIÓN DE GETAFE,,G79480166,"VILLAVICIOSA, 2 LOCAL BAJO",Getafe,Madrid,28901,"VILLAVICIOSA, 2 BAJO-LOCAL",Getafe,Madrid,28901,José Vicente Román Orgáz,D.,adcbrunete@gmail.com,www.adcbrunete.es,,,,,606666000,,,JOSE VICENTE ROMAN ORGAZ,https://www.rffm.es/fichaclub/3716,2026-08-19T06:47:22.711583+00:00
3742,C.F. FUENTE EL SAZ,/pnfg/pimg/Clubes/00100_0012132698_escudo.png,DELEGACION DE SAN SEBASTIAN DE LOS REYES,,G80309511,"AVDA. JULIAN SANCHEZ, 21",Fuente El Saz De Jarama,Madrid,28140,C/ Almendralejos 29 1ºI,Fuente El Saz De Jarama,Madrid,28140,Raimundo Sánchez Sánchez,D.,secretario@cffsaz.es,www.cffsaz.es,,,,,627520363 - 627520363,,,RAIMUNDO SANCHEZ SANCHEZ,https://www.rffm.es/fichaclub/3742,2026-08-19T06:47:22.831776+00:00
3745,ESCUELA DE FUTBOL SAN MARTIN DE LA VEGA,/pnfg/pimg/Clubes/00100_0012172834_ESCUDO_SAN_MARTIN.png,DELEGACIÓN DE PINTO,,G81512410,"C/ ISAAC PERAL, 45, PORTAL B1, BAJO A",San Martín De La Vega,Madrid,28330,"Enrique Tierno Galván, 92-5",San Martín De La Vega,Madrid,28330,,,tesoreriasanmartinef@gmail.com,,@sanmartinef,@efsanmartindelavega.delavega,,ef.sanmartindelavega,605961814 - 659686660,,,JULIAN GOMEZ MANZANO,https://www.rffm.es/fichaclub/3745,2026-08-19T06:47:22.973908+00:00
3751,C.F. ALALPARDO,/pnfg/pimg/Clubes/00100_0000035998_3751_%20ALALPARDO.jpg,DELEGACION DE SAN SEBASTIAN DE LOS REYES,,J85432839,"PLAZA CONSTITUCION, 1",Valdeolmos-Alalpardo,Madrid,28130,Marques de Auñon 7,Valdeolmos-Alalpardo,Madrid,28130,CF ALALPARDO,D.,frutas.iglesias@yahoo.es,www.cfalalpardo.com,,,,,658778105,,,JAVIER IGLESIAS PAJE,https://www.rffm.es/fichaclub/3751,2026-08-19T06:47:23.185045+00:00
3760,ESC.DEP.DE FUTBOL DE TORRES,/pnfg/pimg/Clubes/00100_0000056601_ESCUDO_ESCUELA_FUTBOL_DEFINITIVO_2012.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G81254187,"PALMERAS, 3",Torres De La Alameda,Madrid,28813,"PLAZA DEL SOL, 16 (AYUNTAMIENTO)",Torres De La Alameda,Madrid,28813,,,escuelafutboltorres@gmail.com,,,,,,686705678 - 669088908,,,DIEGO ZURITA SAEZ,https://www.rffm.es/fichaclub/3760,2026-08-19T06:47:23.405376+00:00
3765,SAN PEDRO DE HUMANES,/pnfg/pimg/Clubes/00100_0012185538_fed96ac9_198d_4a93_817d_a544670015f7.jpeg,DELEGACIÓN DE FUENLABRADA,,G81480543,"C/ MEDITERRANEO, 4 BAJO A",Humanes De Madrid,Madrid,28970,Avenida España 1 1D,Humanes De Madrid,Madrid,28970,,Sin Tratramiento,cd.sanpedro@hotmail.com,cdsanpedro.es,,,,cdsanpedro_oficial,645817563 - 666463272 - 666816074,,,MANUEL ROBERTO ALVAREZ LOPEZ,https://www.rffm.es/fichaclub/3765,2026-08-19T06:47:23.488362+00:00
3766,A.D. EL NORTE,/pnfg/pimg/Clubes/00100_0000097251_ESCUDO_NORTE-01_jpg.jpg,DELEGACIÓN DE GETAFE,,G79459970,"BEGONIA, 1",Getafe,Madrid,28903,"VALENCIA, 43 3º A",Getafe,Madrid,28903,BENITO SANCHEZ GARCIA,D.,agrupaciondeportivaelnorte@gmail.com,adelnorte.com,,https://facebook.com/AgrupacionDeportivaElNorte,,,647931054 - 615904166,,,REMIGIO GARCIA MORA,https://www.rffm.es/fichaclub/3766,2026-08-19T06:47:23.619649+00:00
3774,ESC. FUT. EL OLIVO DE COSLADA,/pnfg/pimg/Clubes/00100_0011108074_olivo.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G81213662,"UNAMUNO, 1 BAJO-D",Coslada,Madrid,28821,"UNAMUNO, 1 BAJO-D",Coslada,Madrid,28821,ANTONIO PADILLA GONZALEZ,D.,padilla1511@gmail.com,www.efelolivocoslada.com,,,,,681176642 - 628141163,,,ANTONIO PADILLA GONZALEZ,https://www.rffm.es/fichaclub/3774,2026-08-19T06:47:23.768873+00:00
3779,C.D. NUEVAS PALOMERAS,/pnfg/pimg/Clubes/00100_0000000676_3779-nuevas%20palomeras.jpg,DELEGACIÓN VALDEBERNARDO,,G81019861,"LUIS MARIN, S/N",Madrid,Madrid,28038,"APARTADO DE CORREOS, 72009",Madrid,Madrid,28080,,,nuevaspalomerascd@gmail.com,cdnuevaspalomeras.ffmadrid.org,,,,,695691181 - 695691181 - 695691184,,,JOSE LUIS DOMINGUEZ MORON,https://www.rffm.es/fichaclub/3779,2026-08-19T06:47:23.957864+00:00
3784,A.D. NUEVO BAZTAN,/pnfg/pimg/Clubes/00100_0000039452_Nuevo_Baztan.jpg,DELEGACIÓN DE ARGANDA,,G80456841,"DE LAS HERAS, S/N (POLIDEPORTIVO)",Nuevo Baztán,Madrid,28514,"Avda. Ibiza, 123",Nuevo Baztán,Madrid,28514,RAFAEL GARCIA BATRES,D.,info.adnb@gmail.com,www.adnuevobaztan.com,,,,,629317318 - 649549859,,,RAFAEL GARCIA BATRES,https://www.rffm.es/fichaclub/3784,2026-08-19T06:47:24.112238+00:00
3788,CLUB SAN JOSE DEL PARQUE,/pnfg/pimg/Clubes/00100_0000000677_3788-san%20jose%20del%20parque.jpg,DELEGACIÓN VALDEBERNARDO,,G79001749,"AVDA. CHAMPAGNAT, 2",Madrid,Madrid,28043,"AVDA. CHAMPAGNAT, 2",Madrid,Madrid,28043,JESÚS CABEZÓN JIMÉNEZ,D.,smschus75@gmail.com,www.sanjosedelparque.es,,,,,913000058 - 656591984,913004053,,ALBERTO SANZ SANZ,https://www.rffm.es/fichaclub/3788,2026-08-19T06:47:24.163184+00:00
3815,C.D. BETIS SAN ISIDRO,/pnfg/pimg/Clubes/00100_0010849990_Betis-San-Isidro-escudo.jpg,DELEGACIÓN COTORRUELO,,G79453502,"ANDRES ARTEAGA, S/N.",Madrid,Madrid,28024,"Calle del Gral. Ricardos, 17, Madrid (Bar Hidalgo)",Madrid,Madrid,28019,,D.,cdbsi1931@gmail.com,https://bsi1931.wordpress.com/,,,,,661725414 - 605846255 - 605986471,,,ROMAN SANZ AMOROS,https://www.rffm.es/fichaclub/3815,2026-08-19T06:47:24.844094+00:00
3795,C.D. SITIO DE ARANJUEZ,/pnfg/pimg/Clubes/00100_0011864536_Sitio_de_Aranjuez__1_.jpg,DELEGACIÓN DE ARANJUEZ,,G81215956,"LUCAS JORDAN, 2 2ºE",Aranjuez,Madrid,28300,"APARTADO DE CORREOS, 180",Aranjuez,Madrid,28300,,,cdsitiodearanjuez@hotmail.com,cdsitio.ffmadrid.org,,,,,659434411 - 918913229 - 676628898,918913229,,ANGEL GARCIA AVILA,https://www.rffm.es/fichaclub/3795,2026-08-19T06:47:24.907021+00:00
3793,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,/pnfg/pimg/Clubes/00100_0011013437_logo_25_aniversario_peque_o.png,DELEGACIÓN DE ALCOBENDAS,,G81260945,"Francisco Largo Caballero,40 Portal 1 4ºB",Alcobendas,Madrid,28100,Francisco Largo Caballero nº 40 Portal-1 piso 4ºB,Alcobendas,Madrid,28100,VICENTE MARTIN SANCHEZ,D.,direcciondeportiva@academiafutbolalcobendas.es,www.academiafutbolalcobendas.es,,,,,685471520,,,ALBERTO MARTIN CASAS,https://www.rffm.es/fichaclub/3793,2026-08-19T06:47:24.921032+00:00
3824,ESCUELA FUTBOL CIUDAD DE GETAFE,/pnfg/pimg/Clubes/00100_0011874799_CDG_ESCUDO_RGB_02.png,DELEGACIÓN DE GETAFE,,G85892511,"AVDA. JUAN DE BORBON, S/N (POLIDEPORTIVO)",Getafe,Madrid,28903,POLIDEPORTIVO JUAN DE LA CIERVA AVDA. JUAN DE BORBON S/N,Getafe,Madrid,28903,GUILLERMO TRAMA,Sr.,info@efciudaddegetafe.com,www.efciudaddegetafe.com,,,,,660864767 - 617993280 - 665676341,,,GUILLERMO TRAMA,https://www.rffm.es/fichaclub/3824,2026-08-19T06:47:24.932225+00:00
3817,C.D. GOYA,/pnfg/pimg/Clubes/00100_0011183737_ESCUDO_GOYA_CON_1954.jpg,DELEGACIÓN COTORRUELO,,G80108004,"AVDA. DE LOS CAPRICHOS, S/N (CAMPO DE FUTBOL)",Madrid,Madrid,28011,"C/ LUISA MURIEL 5, BAJO B",Madrid,Madrid,28047,JOSÉ LUIS SÁNCHEZ GAGO,D.,secretariacdgoya@gmail.com,www.cdgoya.com,https://twitter.com/CD_Goya,https://www.facebook.com/cdgoya,,https://www.instagram.com/cdgoya/,914635916 - 626439529 - 607857538,,,JOSE LUIS SANCHEZ GAGO,https://www.rffm.es/fichaclub/3817,2026-08-19T06:47:24.989750+00:00
3853587,OLIMPIC DE LAS TABLAS C.F.,/pnfg/pimg/Clubes/00100_0010953980_ESCUDO_OLIMPIC_LAS_TABLAS.png,DELEGACIÓN DE ALCOBENDAS,,,"C/ JUAN DE OLIAS, 17-4º F",Madrid,Madrid,28020,calle celanova 13-3-2,Madrid,Madrid,28029,GRANINI ADU-GYAMFI DAWSON,Sr.,ganaadudawson33@hotmail.com,ganaadudawson33@hotmail.com,,,,olimpiclastablascf,617553857,,,GRANINI ADU-GYAMFI DWSON,https://www.rffm.es/fichaclub/3853587,2026-08-19T06:47:25.358783+00:00
3841,C.D. FUTBOL TRES CANTOS,/pnfg/pimg/Clubes/00100_0012158828_Escudo_Tres_Cantos_CDF.png,DELEGACION DE SAN SEBASTIAN DE LOS REYES,,G81268146,"AVDA.DE LA LUZ, 6 (POLIDEPORTIVO)",Tres Cantos,Madrid,28760,Avenida De la Vega S/N ; Campo Municipal,Tres Cantos,Madrid,28760,ÁLVARO CASTIELLA SÁNCHEZ-OSTIZ,D.,informacion@trescantoscdf.es,www.trescantoscdf.com,,,,https://www.instagram.com/trescantoscdf/?hl=es,910855355 - 634465132 - 634827589&nbsp;-&nbsp;&nbsp;607665270,,,ALVARO CASTIELLA SANCHEZ-OSTIZ,https://www.rffm.es/fichaclub/3841,2026-08-19T06:47:25.362858+00:00
3875,AGRUPACION CENTRO DEPORTIVO VALLECAS,/pnfg/pimg/Clubes/00100_0010933940_CDV.jpg,DELEGACIÓN VALDEBERNARDO,,G79242939,"MOHERNANDO, 1",Madrid,Madrid,28038,"MOHERNANDO, 1 BAJO",Madrid,Madrid,28038,Fernando Bueno Valencia,D.,vallecascdv@yahoo.es,www.vallecascdv.es,,,,,646523020 - 691496756,914772075,,FERNANDO BUENO VALENCIA,https://www.rffm.es/fichaclub/3875,2026-08-19T06:47:25.396329+00:00
3914,PEÑA TORREJONENSE SAN ISIDRO,/pnfg/pimg/Clubes/00100_0011604663_ESCUDO_2023_PTSI_RFMF.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G79722807,"AVDA.CONSTITUCION, S/Nº CAMPOS JOSE M.GUTIERREZ GUTI",Torrejón De Ardoz,Madrid,28850,C/ TENERIFE Nº 3 PORTAL 3 BAJO C,Torrejón De Ardoz,Madrid,28850,INES DE LAS HAZAS GONZÁLEZ,Sra.,ptsanisidro@gmail.com,https://ptsanisidro.es,,https://www.facebook.com/profile.php?id=100009845109785,,https://www.instagram.com/ptsi_1978/,699555018,,,INES DE LAS HAZAS GONZALEZ,https://www.rffm.es/fichaclub/3914,2026-08-19T06:47:26.003332+00:00
3909313,C.D. ESTUDIANTES LAS TABLAS,/pnfg/pimg/Clubes/00100_0011754705_EIS.png,DELEGACIÓN DE ALCOBENDAS,,B85994150,Calle Frómista 1,0,Madrid,28050,"C/ FROMISTA, 1",Madrid,Madrid,28050,CD Estudiantes Las Tablas,D.,deportes@colegioestudianteslastablas.edu.es,http://www.colegioestudiantes.es,,,,,918250075,,,ANTONIO MARTOS TORREJON,https://www.rffm.es/fichaclub/3909313,2026-08-19T06:47:26.052267+00:00
3904,U.D. MOSTOLES BALOMPIE,/pnfg/pimg/Clubes/00100_0011892765_escudo_UDMB.jfif,DELEGACIÓN DE ALCORCÓN,,G81309155,"CARLOS ARNICHES, 2 4º D",Móstoles,Madrid,28935,"ENRIQUE GRANADOS,5-5ºC",Móstoles,Madrid,28932,ELVIRA CORRAL COLLAZO,Dª,info@mostolesbalompie.es,mostolesbalompie.es,mostbalompie,,,mostbalompie,689453997 - 610824781 - 666690775,,,DANIEL MARQUEZ CORRAL,https://www.rffm.es/fichaclub/3904,2026-08-19T06:47:26.117638+00:00
3923,CDE. POLIGONO H SAN BLAS,/pnfg/pimg/Clubes/00100_0000001066_3923_POLIGONO%20H.jpg,DELEGACIÓN VALDEBERNARDO,,G81769358,"PLAZA IGNACIO UGALDE, 5",Madrid,Madrid,28037,"PLAZA IGNACIO UGALDE, 5 (AAVV)",Madrid,Madrid,28037,,,cdpoligonohsanblas@yahoo.es,poligonohsanblas.com,,,,,913205199 - 680319277 - 675842028,913205199,,MIGUEL ANGEL GARCIA SANZ,https://www.rffm.es/fichaclub/3923,2026-08-19T06:47:26.227564+00:00
3941,CLUB MAR ABIERTO,/pnfg/pimg/Clubes/00100_0011232750_escudo_mar_abierto.png,DELEGACIÓN VALDEBERNARDO,,G81387078,"MUELA DE SAN JUAN, 44 5ºC",Madrid,Madrid,28031,"MUELA DE SAN JUAN, 44 5ºC",Madrid,Madrid,28031,MIGUEL TORIL MUÑOZ,D.,ef.marabierto@gmail.com,www.escueladefutbolmarabierto.com,,,,,683355315 - 692160237,,,MANUEL JESUS FERNANDEZ MACIAS,https://www.rffm.es/fichaclub/3941,2026-08-19T06:47:26.359040+00:00
3942,A.D.C. SAN FERMIN,/pnfg/pimg/Clubes/00100_0012104587_LOGO_ADC_SAN_FEMRIN_04.png,DELEGACIÓN COTORRUELO,,G81735839,"SAN SIMPLICIO, 8",Madrid,Madrid,28041,"SAN SIMPLICIO, 8 (LOCAL)",Madrid,Madrid,28041,ANDRES NAVARRO MORALES,D.,adcsanfer@hotmail.com,www.adcsanfermin.es,,,,,644448440 - 691777937,,,ANDRES NAVARRO MORALES,https://www.rffm.es/fichaclub/3942,2026-08-19T06:47:26.642966+00:00
3929,C.D. MOSTOLES U.R.J.C.,/pnfg/pimg/Clubes/00100_0012189690_Escudo_CD_M__STOLES.jpg,DELEGACIÓN DE ALCORCÓN,,G82106527,"AVDA. IKER CASILLAS, S/N. (CAMPO DE FUTBOL)",Móstoles,Madrid,28935,Avenida Iker Casillas s/n,Móstoles,Madrid,28935,,,cdmostoles@cdmostoles.com,www.cdmostoles.com,https://x.com/CDMostoles,https://www.facebook.com/CDMostoles/,https://www.linkedin.com/company/cd-m%C3%B3stoles-/?viewAsMember=true,https://www.instagram.com/cdmostoles/,910422334,,,ALFREDO JOSE GONZALEZ MONTAÑO,https://www.rffm.es/fichaclub/3929,2026-08-19T06:47:26.760949+00:00
3944,C.F. FUENLABRADA S.A.D.,/pnfg/pimg/Clubes/00100_0011051013_Escudo_Club_de_F_tbol_Fuenlabrada_S.A.D..jpg,DELEGACIÓN DE FUENLABRADA,,A79092383,"CAMINO DEL MOLINO, S/N (ESTADIO FERNANDO TORRES)",Fuenlabrada,Madrid,28942,CAMINO DEL MOLINO S/N (ESTADIO FERNANDO TORRES),0,Madrid,28942,,,cffuenlabrada@cffuenlabrada.es,www.cffuenlabrada.es,,,,,916063683 - 662212055,,,JONATHAN PRAENA SANCHEZ,https://www.rffm.es/fichaclub/3944,2026-08-19T06:47:26.935438+00:00
3946,A.D. OÑA SANCHINARRO,/pnfg/pimg/Clubes/00100_0011068128_LogoO_av.1.png,DELEGACIÓN DE ALCOBENDAS,,G81411464,"OÑA, S/N (CAMPO DE FUTBOL)",Madrid,Madrid,28050,"Avenida Francisco Pi y Margall, 77",Madrid,Madrid,28050,,,administracion@adosanchinarro.com,www.adosanchinarro.com,https://twitter.com/adosanchinarro,https://www.facebook.com/adosanchinarrocf/,https://es.linkedin.com/company/adosanchinarro,https://www.instagram.com/adonasanchinarro/,913837483 - 676673515 - 608222158,,,PEDRO HERNANDEZ GUERRA,https://www.rffm.es/fichaclub/3946,2026-08-19T06:47:27.175535+00:00
3951,A.D. BUENAVISTA CASTILLA,/pnfg/pimg/Clubes/00100_0000048004_3951_buenavistacastilla.jpg,DELEGACIÓN COTORRUELO,,,"Melilla, 55 2º B",Madrid,Madrid,28005,"MELILLA, 55A 2º B",Madrid,Madrid,28005,FRANCISCO JAVIER SEOANE LESTON,D.,javierseoane.leston@hotmail.es,,,,,,650145280 - 658873752 - 647603937,,,JORGE LARRAÑAGA SANCHEZ,https://www.rffm.es/fichaclub/3951,2026-08-19T06:47:27.211993+00:00
3953,C.D. VALDETORRES,/pnfg/pimg/Clubes/00100_0010881152_LOGO_BAJA_FEDE.jpg,DELEGACIÓN DE ALCOBENDAS,,G80823776,,Valdetorres De Jarama,Madrid,28150,Camino de la Vega 24,Valdetorres De Jarama,Madrid,28150,,D.,Clubdeportivovaldetorres2023@gmail.com,clubdeportivovaldetorres.ffmadrid.org,,,,,687294732 - 617244307,,,DAVID MOTA RAMONS,https://www.rffm.es/fichaclub/3953,2026-08-19T06:47:27.342276+00:00
3965,UNION ZONA NORTE,/pnfg/pimg/Clubes/00100_0011007675_ESCUDO_ZONA.png,DELEGACIÓN VALDEBERNARDO,,G82180373,"VICENTE BAENA, 31",Madrid,Madrid,28035,"VICENTE BAENA, 31",Madrid,Madrid,28035,,,zonanortepedro35@gmail.com,cuzonanorte.com,,,,,609264779 - 622579397,917396964,,PEDRO MUÑOZ RUBIO,https://www.rffm.es/fichaclub/3965,2026-08-19T06:47:27.379610+00:00
3983,C.D.E. NUEVO CIUDAD,/pnfg/pimg/Clubes/00100_0012015070_Logo_simple_deportivo_de_futbol_minimalista_azul_celeste_blanco.png,DELEGACIÓN DE FUENLABRADA,,G81440489,"VALDEMORILLO, 7 2º",Fuenlabrada,Madrid,28945,"Paseo de la pampa 3, 3D",Fuenlabrada,Madrid,28944,Francisco Montero Prieto,D.,ciudaddecubasdelasagra@gmail.com,,,,,,646825123 - 633966443,,,FRANCISCO MONTERO PRIETO,https://www.rffm.es/fichaclub/3983,2026-08-19T06:47:27.799987+00:00
40017,REAL MADRID C.F.,/pnfg/pimg/Clubes/00100_0011704853_REAL_MADRID.PNG,DELEGACIÓN COTORRUELO,,G28034718,"AVDA. CONCHA ESPINA, S/N (ESTADIO)",Madrid,Madrid,28036,"Avda. de las Fuerzas Armadas, 402",Madrid,Madrid,28055,,,administracionfutbol@realmadrid.es,www.realmadrid.com,,,,,913984320 - 913984300&nbsp;-&nbsp;&nbsp;913984383(FAX),917435026,,FLORENTINO PEREZ RODRIGUEZ,https://www.rffm.es/fichaclub/40017,2026-08-19T06:47:28.431567+00:00
40024,CLUB ATLETICO DE MADRID S.A.D.,/pnfg/pimg/Clubes/00100_0011717577_Captura_de_pantalla_2024_06_18_085624.png,DELEGACIÓN COTORRUELO,,A80373764,"Avenida Luis Aragones, 4 (ESTADIO WANDA METROPOLITANO)",Madrid,Madrid,28022,Avenida Luis Aragones (ESTADIO CÍVITAS METROPOLITANO),Madrid,Madrid,28022,,,agbaquero@atleticodemadrid.com,www://atleticodemadrid.com,,,,,913664707,913663763,,ENRIQUE CEREZO TORRES,https://www.rffm.es/fichaclub/40024,2026-08-19T06:47:28.659269+00:00
4002,C.D. ESC. FUT. VILLA DE MADRID,/pnfg/pimg/Clubes/00100_0012196098_Captura_de_pantalla_2026_07_22_145618.png,DELEGACIÓN COTORRUELO,,G81487597,"Jacinto Verdaguer, 25 8ºD Esc..A.",Madrid,Madrid,28019,,0,Otra,,,D.,efvillademadrid@gmail.com,efvillademadrid.ffmadrid.org,,,,,673 525 989,,,LUIS RAMON HONRADO SOLAR,https://www.rffm.es/fichaclub/4002,2026-08-19T06:47:28.663710+00:00
40081,REAL C.D. CARABANCHEL,/pnfg/pimg/Clubes/00100_0010963629_ESCUDO.jpg,DELEGACIÓN COTORRUELO,,G28874964,"MONSEÑOR OSCAR ROMERO, 39",Madrid,Madrid,28025,"MONSEÑOR OSCAR ROMERO, 39",Madrid,Madrid,28025,,,administraciondeportiva@rcdcarabanchel.es,http://www.rcdcarabanchel.es,http://twitter.con/rcdcarabanchel,http://www.facebook.com/realclubdeportivocarabanchel,,http://www.instagram.con/rcdcarabanchel/,914663746,914663230,,JAVIER MUÑOZ RIVERA,https://www.rffm.es/fichaclub/40081,2026-08-19T06:47:29.252989+00:00
4022,ESCUELA DE FUTBOL DE BRUNETE,/pnfg/pimg/Clubes/00100_0012155974_ESCUDO_PNG.png,SUBDELEGACIÓN DE NAVAS DEL REY,,G81813859,"LOS ARCOS, S/N",Brunete,Madrid,28690,Ctra. Brunete al Valle de Los Rosales Km 2 El Transistor.,Brunete,Madrid,28690,Fundación José Ramón de la Morena,,efbrunete@gmail.com,http://fundacionjrdelamorena.es/escuela-de-futbol-de-brunete/,,,,,650661313,,,,https://www.rffm.es/fichaclub/4022,2026-08-19T06:47:29.415305+00:00
4025,RECREATIVO SOTO DEL REAL C.F.,/pnfg/pimg/Clubes/00100_0011107286_RSR_9.jpg,SUBDELEGACIÓN DE SAN AGUSTÍN DEL GUADALIX,,G81753758,CTRA. MIRAFLORES CON AVDA. DON BOSCO S/N,Soto Del Real,Madrid,28791,Calle Egidillo nº 37,Soto Del Real,Madrid,28791,DANIEL SANTOS ROBLEDO,D.,info@recresoto.com,www.recresoto.com,,,,,650904951,,,VITO DEL CONTE,https://www.rffm.es/fichaclub/4025,2026-08-19T06:47:29.665533+00:00
4044,ATLETICO TRABENCO ZARZAQUEMADA,/pnfg/pimg/Clubes/00100_0011037990_Escudo_nuevo_2_colores.jpg,DELEGACIÓN DE LEGANÉS,,G78865573,"LA RIOJA, 112",Leganés,Madrid,28915,LA RIOJA 41 (Administracion Loterias),Leganés,Madrid,28915,DAVID MARTIN LOPEZ,D.,david@loteriasleganes.com,www.atleticotrabenco.es,,,,,689631964,,,DAVID MARTIN LOPEZ,https://www.rffm.es/fichaclub/4044,2026-08-19T06:47:29.858248+00:00
4060,A.D. TORREJON C.F.,/pnfg/pimg/Clubes/00100_0011601593_ESCUDO_AD_TORREJON.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G78807781,"TURIN, 14",Torrejón De Ardoz,Madrid,28850,"Calle Turín, 14, campo de futbol las veredillas",Torrejón De Ardoz,Madrid,28850,Alfredo de la Cal Rubio,D.,presidencia@adtorrejoncf.com,www.adtorrejoncf.com,,,,,91 456 74 06,,,ALFREDO DE LA CAL RUBIO,https://www.rffm.es/fichaclub/4060,2026-08-19T06:47:30.215458+00:00
4053,A.D. UNION CARRASCAL,/pnfg/pimg/Clubes/00100_0012211011_Escudo_A.D.U._Carrascal__2_.png,DELEGACIÓN DE LEGANÉS,,G79775789,"Italia, 2 - 9º - C",Leganés,Madrid,28916,"ITALIA, 2 - 9º C",Leganés,Madrid,28916,PABLO ALVAREZ DELGADO,D.,pabloaducarrascal@gmail.com,,,,,,629051329,914604701,,PABLO ALVAREZ DELGADO,https://www.rffm.es/fichaclub/4053,2026-08-19T06:47:30.345344+00:00
4078,C.D. VALDEAVERO,/pnfg/pimg/Clubes/00100_0000000699_4078-valdeavero.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G82044827,"C/ Once de Marzo, 1",Valdeavero,Madrid,28816,ONCE MARZO Nº1,Valdeavero,Madrid,28816,EUGENIO CALVO RIVILLO,D.,UGCALVO@HOTMAIL.ES,,,,,,635352155,,,EUGENIO CALVO RIVILLO,https://www.rffm.es/fichaclub/4078,2026-08-19T06:47:30.760006+00:00
4085,C.D. TAJO FUENTIDUEÑA,/pnfg/pimg/Clubes/00100_0000077908_escudo.jpg,DELEGACIÓN DE ARGANDA,,G79735908,"CUENCA, 1 28804",Alcalá De Henares,Madrid,28804,"CANAL, 4 BAJO-B",Fuentidueña De Tajo,Madrid,28597,PEDRO TERRES GARILLETE,D.,,,,,,,918728206 - 629073664 - 659268060,918728368,,PEDRO TERRES GARILLETE,https://www.rffm.es/fichaclub/4085,2026-08-19T06:47:31.002977+00:00
4095,C.D. BUSTARVIEJO,/pnfg/pimg/Clubes/00100_0012141606_logo_cd_bustarviejo_grande.png,DELEGACIÓN DE GALAPAGAR,,G80877673,"PLAZA DE LA CONSTITUCION, S/N",Bustarviejo,Madrid,28720,C/PRADO CHOZAS 18,Bustarviejo,Madrid,28720,Manuel Bermudo Santacruz,Sr.,cdbustarviejo@gmail.com,www.cdbustarviejo.com,,,,,670018673 - 606046828 - 636984100,,,MANUEL BERMUDO SANTACRUZ,https://www.rffm.es/fichaclub/4095,2026-08-19T06:47:31.336711+00:00
4112,GREDOS SAN DIEGO,/pnfg/pimg/Clubes/00100_0012174389_gsd_deportes_color_v.png,DELEGACIÓN VALDEBERNARDO,,G81370322,"C/ SAN MOISES, 4",Madrid,Madrid,28018,"C/ JOSE GUTIERREZ MAROTO, 26-1º",Madrid,Madrid,28051,,,clubdeportivo@gsd.coop,http://www.clubdeportivogsd.com/,,,,,917861347 - 678767450 - 649024053&nbsp;-&nbsp;&nbsp;606311516,917853822,,JOSE LUIS MIRANDA MARTINEZ,https://www.rffm.es/fichaclub/4112,2026-08-19T06:47:31.413147+00:00
4125,C.F. TORREJON DE LA CALZADA,/pnfg/pimg/Clubes/00100_0010921873_IMG-20180602-WA0001.jpg,DELEGACIÓN DE PARLA,,G82051582,"PLAZA DE ESPAÑA, 3",Torrejón De La Calzada,Madrid,28991,"CADIZ, 1 1º C",Torrejón De La Calzada,Madrid,28991,FRANCISCO LOMAS CUBAS,D.,cftorrejondelacalzada@gmail.com,www.cftorrejondelacalzada.com,@torrejon2014,https://www.facebook.com/cftcalzada,,c.f.torrejondelacalzada,649067831 - 665692514 - 605330576&nbsp;-&nbsp;&nbsp;617707613,,,,https://www.rffm.es/fichaclub/4125,2026-08-19T06:47:31.581833+00:00
4130,C.D. MEJOREÑO,/pnfg/pimg/Clubes/00100_0011717745_Lgo_MEJO_copia_png_vectorized.png,DELEGACIÓN DE ARGANDA,,G80026917,"VIRGEN DE LA SOLEDAD, S/N",Mejorada Del Campo,Madrid,28840,Ayuntamiento Mejorada del Campo,Mejorada Del Campo,Madrid,28840,Club Deportivo Mejoreño,D.,cdmejoreno@gmail.com,www.cdmejoreno.com,Mejoreno,,,cdm1919,626981712 - 628206801,,,FRANCISCO JAVIER RAMIREZ BROTONS,https://www.rffm.es/fichaclub/4130,2026-08-19T06:47:32.127430+00:00
4132,A.D. COMPLUTENSE ALCALA,/pnfg/pimg/Clubes/00100_0000080565_Escudo.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G83552398,"Pº DE AGUADORES, S/N",Alcalá De Henares,Madrid,28804,"PASEO DE AGUADORES, S/N (Campo de Fútbol)",Alcalá De Henares,Madrid,28804,,,adcomplu.complu@gmail.com,http://www.adcomplutense.es/,,,,,918835512 - 625584371 - 647437755&nbsp;-&nbsp;&nbsp;605609350,,,ANDRES PIZARRO MIRAVALLES,https://www.rffm.es/fichaclub/4132,2026-08-19T06:47:32.289553+00:00
